composition,income,cum_sum,perc_sum
"2 adults, 3 children",24820,739,0.15
"2 adults, 3 children",24820,755,0.15
"2 adults, 3 children",25648,817,0.16
"2 adults, 3 children",25674,827,0.16
"2 adults, 3 children",25855,842,0.17
"2 adults, 3 children",26305,859,0.17
"2 adults, 3 children",26500,906,0.18
"2 adults, 3 children",26921,969,0.18
"2 adults, 3 children",26921,1012,0.19
"2 adults, 3 children",26921,1054,0.19
"2 adults, 3 children",27024,1068,0.2
"2 adults, 3 children",27989,1081,0.2
"2 adults, 3 children",28000,1116,0.2
"2 adults, 3 children",28596,1132,0.21
"2 adults, 3 children",28957,1185,0.21
"2 adults, 3 children",29230,1199,0.22
"2 adults, 3 children",29509,1211,0.22
"2 adults, 3 children",29618,1239,0.23
"2 adults, 3 children",30514,1263,0.23
"2 adults, 3 children",30715,1327,0.24
"2 adults, 3 children",31026,1333,0.24
"2 adults, 3 children",31026,1375,0.25
"2 adults, 3 children",31373,1391,0.25
"2 adults, 3 children",31500,1410,0.25
"2 adults, 3 children",32500,1439,0.26
"2 adults, 3 children",33671,1443,0.26
"2 adults, 3 children",33703,1501,0.27
"2 adults, 3 children",34300,1517,0.27
"2 adults, 3 children",34724,1544,0.28
"2 adults, 3 children",35100,1579,0.28
"2 adults, 3 children",35133,1602,0.29
"2 adults, 3 children",35235,1619,0.29
"2 adults, 3 children",35746,1662,0.3
"2 adults, 3 children",35775,1742,0.3
"2 adults, 3 children",38932,1763,0.3
"2 adults, 3 children",39300,1775,0.31
"2 adults, 3 children",39346,1790,0.31
"2 adults, 3 children",40000,1825,0.32
"2 adults, 3 children",40270,1840,0.32
"2 adults, 3 children",40278,1856,0.33
"2 adults, 3 children",40405,1880,0.33
"2 adults, 3 children",40954,1953,0.34
"2 adults, 3 children",41000,2015,0.34
"2 adults, 3 children",41417,2055,0.35
"2 adults, 3 children",44824,2103,0.35
"2 adults, 3 children",44929,2115,0.35
"2 adults, 3 children",45000,2131,0.36
"2 adults, 3 children",45297,2144,0.36
"2 adults, 3 children",45504,2156,0.37
"2 adults, 3 children",45558,2172,0.37
"2 adults, 3 children",46228,2205,0.38
"2 adults, 3 children",46594,2242,0.38
"2 adults, 3 children",47350,2285,0.39
"2 adults, 3 children",47857,2293,0.39
"2 adults, 3 children",48420,2299,0.4
"2 adults, 3 children",48700,2345,0.4
"2 adults, 3 children",49023,2384,0.4
"2 adults, 3 children",49493,2410,0.41
"2 adults, 3 children",49534,2423,0.41
"2 adults, 3 children",49800,2430,0.42
"2 adults, 3 children",50735,2458,0.42
"2 adults, 3 children",50882,2492,0.43
"2 adults, 3 children",51065,2541,0.43
"2 adults, 3 children",51864,2557,0.44
"2 adults, 3 children",53000,2613,0.44
"2 adults, 3 children",54877,2633,0.45
"2 adults, 3 children",55432,2645,0.45
"2 adults, 3 children",56172,2673,0.45
"2 adults, 3 children",56467,2717,0.46
"2 adults, 3 children",58112,2751,0.46
"2 adults, 3 children",59976,2793,0.47
"2 adults, 3 children",60000,2824,0.47
"2 adults, 3 children",60500,2854,0.48
"2 adults, 3 children",60790,2866,0.48
"2 adults, 3 children",62125,2876,0.49
"2 adults, 3 children",62300,2913,0.49
"2 adults, 3 children",63133,2935,0.5
"2 adults, 3 children",63869,2949,0.5
"2 adults, 3 children",64120,2974,0.5
"2 adults, 3 children",65645,2991,0.51
"2 adults, 3 children",66000,2999,0.51
"2 adults, 3 children",67406,3066,0.52
"2 adults, 3 children",69200,3078,0.52
"2 adults, 3 children",69700,3085,0.53
"2 adults, 3 children",70498,3097,0.53
"2 adults, 3 children",71491,3109,0.54
